###############################################################################
t: Sun Jan  1 00:00:41 2017
             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
              1188    normal     1188    user1 PD       0:00      2 (Priority)
              1189    normal     1189    user1 PD       0:00      1 (Priority)
              1192    normal     1192    user2 PD       0:00      1 (Priority)
              1193    normal     1193    user4 PD       0:00      1 (Priority)
              1194    normal     1194    user3 PD       0:00      2 (Priority)
              1197    normal     1197    user4 PD       0:00      1 (Priority)
              1200    normal     1200    user2 PD       0:00      1 (Priority)
              1201    normal     1201    user2 PD       0:00      1 (Priority)
              1202    normal     1202    user3 PD       0:00      1 (Priority)
              1203    normal     1203    user3 PD       0:00      1 (Priority)
              1204    normal     1204    user4 PD       0:00      1 (Priority)
              1205    normal     1205    user3 PD       0:00      1 (Priority)
              1206    normal     1206    user3 PD       0:00      1 (Priority)
              1208    normal     1208    user2 PD       0:00      1 (Priority)
              1209    normal     1209    user1 PD       0:00      2 (Priority)
              1210    normal     1210    user4 PD       0:00      1 (Priority)
              1211    normal     1211    user3 PD       0:00      2 (Priority)
              1212    normal     1212    user5 PD       0:00      1 (Priority)
              1214    normal     1214    user1 PD       0:00      1 (Priority)
              1215    normal     1215    user3 PD       0:00      3 (Priority)
              1216    normal     1216    user3 PD       0:00      1 (Priority)
              1217    normal     1217    user1 PD       0:00      1 (Priority)
              1219    normal     1219    user2 PD       0:00      1 (Priority)
              1220    normal     1220    user1 PD       0:00      1 (Priority)
              1221    normal     1221    user1 PD       0:00      1 (Priority)
              1222    normal     1222    user1 PD       0:00      1 (Priority)
              1223    normal     1223    user1 PD       0:00      1 (Priority)
              1224    normal     1224    user1 PD       0:00      1 (Priority)
              1226    normal     1226    user2 PD       0:00      2 (Priority)
              1227    normal     1227    user2 PD       0:00      2 (Priority)
              1230    normal     1230    user3 PD       0:00      1 (Priority)
              1231    normal     1231    user2 PD       0:00      1 (Priority)
              1232    normal     1232    user3 PD       0:00      2 (Priority)
              1233    normal     1233    user1 PD       0:00      1 (Priority)
              1234    normal     1234    user2 PD       0:00      1 (Priority)
              1235    normal     1235    user3 PD       0:00      2 (Priority)
              1236    normal     1236    user1 PD       0:00      1 (Priority)
              1237    normal     1237    user2 PD       0:00      2 (Priority)
              1238    normal     1238    user3 PD       0:00      1 (Priority)
              1239    normal     1239    user5 PD       0:00      1 (Priority)
              1240    normal     1240    user3 PD       0:00      1 (Priority)
              1241    normal     1241    user4 PD       0:00      1 (Priority)
              1242    normal     1242    user4 PD       0:00      1 (Priority)
              1243    normal     1243    user5 PD       0:00      1 (Priority)
              1244    normal     1244    user1 PD       0:00      1 (Priority)
              1245    normal     1245    user5 PD       0:00      1 (Priority)
              1246    normal     1246    user4 PD       0:00      1 (Priority)
              1247    normal     1247    user4 PD       0:00      2 (Priority)
              1248    normal     1248    user3 PD       0:00      1 (Priority)
              1249    normal     1249    user3 PD       0:00      1 (Priority)
              1250    normal     1250    user2 PD       0:00      1 (Priority)
              1251    normal     1251    user3 PD       0:00      1 (Priority)
              1252    normal     1252    user4 PD       0:00      2 (Priority)
              1253    normal     1253    user3 PD       0:00      4 (Priority)
              1177    normal     1177    user5  R       5:54      1 m1
              1195    normal     1195    user5  R       3:00      1 n4
              1218    normal     1218    user5  R       5:54      3 n[1-3]
###############################################################################
t: Sun Jan  1 03:40:01 2017
             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
              1078    normal     1078    user3 PD       0:00      1 (Priority)
              1093    normal     1093    user3 PD       0:00      1 (Priority)
              1095    normal     1095    user3 PD       0:00      1 (Priority)
              1103    normal     1103    user3 PD       0:00      1 (Priority)
              1105    normal     1105    user1 PD       0:00      1 (Priority)
              1106    normal     1106    user1 PD       0:00      1 (Priority)
              1109    normal     1109    user2 PD       0:00      1 (Resources)
              1112    normal     1112    user2 PD       0:00      1 (Priority)
              1114    normal     1114    user2 PD       0:00      1 (Priority)
              1115    normal     1115    user2 PD       0:00      1 (Priority)
              1121    normal     1121    user3 PD       0:00      1 (Priority)
              1128    normal     1128    user2 PD       0:00      1 (Priority)
              1133    normal     1133    user3 PD       0:00      1 (Priority)
